entrez	symbol	CMPO
6787	NEK4	CMPO:0000318
6792	CDKL5	CMPO:0000213
6792	CDKL5	CMPO:0000157
6792	CDKL5	CMPO:0000326
6795	AURKC	CMPO:0000348
6795	AURKC	CMPO:0000157
6795	AURKC	CMPO:0000326
6795	AURKC	CMPO:0000307
6795	AURKC	CMPO:0000213
6799	SULT1A2	CMPO:0000157
6801	STRN	CMPO:0000030
6801	STRN	CMPO:0000213
6809	STX3	CMPO:0000345
6814	STXBP3	CMPO:0000083
6814	STXBP3	CMPO:0000318
6827	SUPT4H1	CMPO:0000318
6829	SUPT5H	CMPO:0000140
6830	SUPT6H	CMPO:0000326
6830	SUPT6H	CMPO:0000071
6830	SUPT6H	CMPO:0000077
6830	SUPT6H	CMPO:0000157
6830	SUPT6H	CMPO:0000030
6833	ABCC8	CMPO:0000345
6833	ABCC8	CMPO:0000030
684	BST2	CMPO:0000182
6840	SVIL	CMPO:0000236
6843	VAMP1	CMPO:0000156
6843	VAMP1	CMPO:0000030
6843	VAMP1	CMPO:0000348
6843	VAMP1	CMPO:0000202
6845	VAMP7	CMPO:0000318
6845	VAMP7	CMPO:0000319
6850	SYK	CMPO:0000318
6850	SYK	CMPO:0000319
6855	SYP	CMPO:0000157
6855	SYP	CMPO:0000326
6855	SYP	CMPO:0000213
6857	SYT1	CMPO:0000319
6857	SYT1	CMPO:0000318
6868	ADAM17	CMPO:0000157
6869	TACR1	CMPO:0000182
6869	TACR1	CMPO:0000246
6871	TADA2A	CMPO:0000140
6871	TADA2A	CMPO:0000318
6871	TADA2A	CMPO:0000319
6872	TAF1	CMPO:0000318
6873	TAF2	CMPO:0000236
6873	TAF2	CMPO:0000318
6873	TAF2	CMPO:0000237
6882	TAF11	CMPO:0000182
6886	TAL1	CMPO:0000329
6888	TALDO1	CMPO:0000319
6888	TALDO1	CMPO:0000318
6891	TAP2	CMPO:0000361
6895	TARBP2	CMPO:0000318
6900	CNTN2	CMPO:0000182
6901	TAZ	CMPO:0000318
6902	TBCA	CMPO:0000319
6902	TBCA	CMPO:0000030
6902	TBCA	CMPO:0000182
6903	TBCC	CMPO:0000348
6903	TBCC	CMPO:0000202
6903	TBCC	CMPO:0000030
6903	TBCC	CMPO:0000213
6903	TBCC	CMPO:0000307
6904	TBCD	CMPO:0000182
6909	TBX2	CMPO:0000319
6909	TBX2	CMPO:0000318
6909	TBX2	CMPO:0000346
6910	TBX5	CMPO:0000362
6911	TBX6	CMPO:0000319
6924	TCEB3	CMPO:0000318
6929	TCF3	CMPO:0000237
6932	TCF7	CMPO:0000345
6932	TCF7	CMPO:0000318
6934	TCF7L2	CMPO:0000182
6944	VPS72	CMPO:0000319
6944	VPS72	CMPO:0000318
6947	TCN1	CMPO:0000318
695	BTK	CMPO:0000182
6950	TCP1	CMPO:0000305
6950	TCP1	CMPO:0000307
6950	TCP1	CMPO:0000348
6950	TCP1	CMPO:0000202
699	BUB1	CMPO:0000030
699	BUB1	CMPO:0000202
699	BUB1	CMPO:0000326
699	BUB1	CMPO:0000348
699	BUB1	CMPO:0000156
699	BUB1	CMPO:0000213
699	BUB1	CMPO:0000157
6996	TDG	CMPO:0000213
6996	TDG	CMPO:0000157
6996	TDG	CMPO:0000318
6996	TDG	CMPO:0000326
6999	TDO2	CMPO:0000213
6999	TDO2	CMPO:0000157
6999	TDO2	CMPO:0000326
7008	TEF	CMPO:0000345
701	BUB1B	CMPO:0000326
701	BUB1B	CMPO:0000182
701	BUB1B	CMPO:0000157
701	BUB1B	CMPO:0000318
701	BUB1B	CMPO:0000319
7016	TESK1	CMPO:0000030
7016	TESK1	CMPO:0000129
7016	TESK1	CMPO:0000202
7021	TFAP2B	CMPO:0000345
7023	TFAP4	CMPO:0000318
7025	NR2F1	CMPO:0000345
7025	NR2F1	CMPO:0000346
7026	NR2F2	CMPO:0000140
7036	TFR2	CMPO:0000345
7037	TFRC	CMPO:0000182
7038	TG	CMPO:0000345
7042	TGFB2	CMPO:0000246
7042	TGFB2	CMPO:0000182
7045	TGFBI	CMPO:0000318
7046	TGFBR1	CMPO:0000346
7049	TGFBR3	CMPO:0000318
7049	TGFBR3	CMPO:0000319
7050	TGIF1	CMPO:0000318
7050	TGIF1	CMPO:0000030
7050	TGIF1	CMPO:0000345
7050	TGIF1	CMPO:0000077
7053	TGM3	CMPO:0000345
706	TSPO	CMPO:0000345
7066	THPO	CMPO:0000319
7066	THPO	CMPO:0000182
7066	THPO	CMPO:0000030
7066	THPO	CMPO:0000318
7068	THRB	CMPO:0000071
7068	THRB	CMPO:0000077
7070	THY1	CMPO:0000182
7071	KLF10	CMPO:0000182
7074	TIAM1	CMPO:0000346
7079	TIMP4	CMPO:0000318
7082	TJP1	CMPO:0000318
7082	TJP1	CMPO:0000182
7088	TLE1	CMPO:0000182
7090	TLE3	CMPO:0000236
7091	TLE4	CMPO:0000318
7096	TLR1	CMPO:0000213
7096	TLR1	CMPO:0000318
7096	TLR1	CMPO:0000157
7097	TLR2	CMPO:0000326
7097	TLR2	CMPO:0000318
7097	TLR2	CMPO:0000202
7097	TLR2	CMPO:0000348
7097	TLR2	CMPO:0000157
7098	TLR3	CMPO:0000318
7098	TLR3	CMPO:0000157
7098	TLR3	CMPO:0000319
71	ACTG1	CMPO:0000318
7101	NR2E1	CMPO:0000318
7109	TRAPPC10	CMPO:0000319
7111	TMOD1	CMPO:0000129
712	C1QA	CMPO:0000182
712	C1QA	CMPO:0000318
7126	TNFAIP1	CMPO:0000213
7128	TNFAIP3	CMPO:0000105
7132	TNFRSF1A	CMPO:0000105
7132	TNFRSF1A	CMPO:0000083
7134	TNNC1	CMPO:0000318
7136	TNNI2	CMPO:0000318
7136	TNNI2	CMPO:0000182
7137	TNNI3	CMPO:0000318
7138	TNNT1	CMPO:0000345
7138	TNNT1	CMPO:0000030
7139	TNNT2	CMPO:0000318
7139	TNNT2	CMPO:0000319
7140	TNNT3	CMPO:0000157
7140	TNNT3	CMPO:0000307
7140	TNNT3	CMPO:0000348
7140	TNNT3	CMPO:0000213
7140	TNNT3	CMPO:0000202
7140	TNNT3	CMPO:0000030
7141	TNP1	CMPO:0000318
7150	TOP1	CMPO:0000318
7150	TOP1	CMPO:0000329
7153	TOP2A	CMPO:0000182
7153	TOP2A	CMPO:0000328
7156	TOP3A	CMPO:0000071
7167	TPI1	CMPO:0000318
7168	TPM1	CMPO:0000182
7170	TPM3	CMPO:0000318
7173	TPO	CMPO:0000346
7174	TPP2	CMPO:0000318
7174	TPP2	CMPO:0000346
7175	TPR	CMPO:0000182
7178	TPT1	CMPO:0000182
718	C3	CMPO:0000182
718	C3	CMPO:0000140
7181	NR2C1	CMPO:0000318
7181	NR2C1	CMPO:0000319
7182	NR2C2	CMPO:0000154
7182	NR2C2	CMPO:0000071
7182	NR2C2	CMPO:0000182
7182	NR2C2	CMPO:0000340
7184	HSP90B1	CMPO:0000319
7186	TRAF2	CMPO:0000318
7187	TRAF3	CMPO:0000348
7187	TRAF3	CMPO:0000157
7187	TRAF3	CMPO:0000307
7187	TRAF3	CMPO:0000213
7187	TRAF3	CMPO:0000326
7187	TRAF3	CMPO:0000202
719	C3AR1	CMPO:0000182
720	C4A	CMPO:0000362
7200	TRH	CMPO:0000246
7203	CCT3	CMPO:0000182
7220	TRPC1	CMPO:0000241
7220	TRPC1	CMPO:0000318
7223	TRPC4	CMPO:0000118
7224	TRPC5	CMPO:0000319
7224	TRPC5	CMPO:0000318
7225	TRPC6	CMPO:0000345
7227	TRPS1	CMPO:0000182
7248	NA	CMPO:0000319
7249	TSC2	CMPO:0000030
7252	TSHB	CMPO:0000182
7257	TSNAX	CMPO:0000105
726	CAPN5	CMPO:0000236
726	CAPN5	CMPO:0000237
726	CAPN5	CMPO:0000140
7262	PHLDA2	CMPO:0000182
7263	TST	CMPO:0000345
7264	TSTA3	CMPO:0000237
7264	TSTA3	CMPO:0000318
7264	TSTA3	CMPO:0000182
7266	DNAJC7	CMPO:0000140
7266	DNAJC7	CMPO:0000318
727	C5	CMPO:0000182
7270	TTF1	CMPO:0000237
7270	TTF1	CMPO:0000236
7270	TTF1	CMPO:0000030
7270	TTF1	CMPO:0000345
7270	TTF1	CMPO:0000319
7270	TTF1	CMPO:0000182
7270	TTF1	CMPO:0000318
7277	TUBA4A	CMPO:0000213
7278	TUBA3C	CMPO:0000319
728	C5AR1	CMPO:0000182
7280	TUBB2A	CMPO:0000318
7280	TUBB2A	CMPO:0000213
728294	D2HGDH	CMPO:0000318
728294	D2HGDH	CMPO:0000319
7283	TUBG1	CMPO:0000305
7288	TULP2	CMPO:0000319
7288	TULP2	CMPO:0000182
7290	HIRA	CMPO:0000346
7291	TWIST1	CMPO:0000318
7291	TWIST1	CMPO:0000319
7298	TYMS	CMPO:0000030
7298	TYMS	CMPO:0000319
7298	TYMS	CMPO:0000318
7301	TYRO3	CMPO:0000318
7301	TYRO3	CMPO:0000319
7305	TYROBP	CMPO:0000319
7305	TYROBP	CMPO:0000318
7307	U2AF1	CMPO:0000140
7307	U2AF1	CMPO:0000157
7307	U2AF1	CMPO:0000307
7307	U2AF1	CMPO:0000213
7307	U2AF1	CMPO:0000362
7307	U2AF1	CMPO:0000319
7307	U2AF1	CMPO:0000348
7314	UBB	CMPO:0000182
7316	UBC	CMPO:0000182
7318	UBA7	CMPO:0000318
7319	UBE2A	CMPO:0000319
7321	UBE2D1	CMPO:0000030
7322	UBE2D2	CMPO:0000318
7322	UBE2D2	CMPO:0000319
7323	UBE2D3	CMPO:0000318
7323	UBE2D3	CMPO:0000319
7324	UBE2E1	CMPO:0000318
7324	UBE2E1	CMPO:0000346
7324	UBE2E1	CMPO:0000319
7327	UBE2G2	CMPO:0000318
7329	UBE2I	CMPO:0000362
7334	UBE2N	CMPO:0000241
7336	UBE2V2	CMPO:0000319
7336	UBE2V2	CMPO:0000318
7337	UBE3A	CMPO:0000182
7341	SUMO1	CMPO:0000344
7341	SUMO1	CMPO:0000345
7345	UCHL1	CMPO:0000345
7349	UCN	CMPO:0000030
7349	UCN	CMPO:0000344
7349	UCN	CMPO:0000348
7349	UCN	CMPO:0000157
7349	UCN	CMPO:0000156
7349	UCN	CMPO:0000326
7349	UCN	CMPO:0000202
7352	UCP3	CMPO:0000157
7352	UCP3	CMPO:0000213
7352	UCP3	CMPO:0000326
7352	UCP3	CMPO:0000345
7357	UGCG	CMPO:0000345
7360	UGP2	CMPO:0000319
7368	UGT8	CMPO:0000318
7369	UMOD	CMPO:0000182
7372	UMPS	CMPO:0000156
7372	UMPS	CMPO:0000202
7372	UMPS	CMPO:0000157
7372	UMPS	CMPO:0000345
7372	UMPS	CMPO:0000348
7373	COL14A1	CMPO:0000182
7376	NR1H2	CMPO:0000182
7376	NR1H2	CMPO:0000030
7378	UPP1	CMPO:0000326
7378	UPP1	CMPO:0000157
738	VPS51	CMPO:0000236
7380	UPK3A	CMPO:0000318
7380	UPK3A	CMPO:0000237
7384	UQCRC1	CMPO:0000318
7386	UQCRFS1	CMPO:0000318
7389	UROD	CMPO:0000319
7390	UROS	CMPO:0000318
7391	USF1	CMPO:0000326
7391	USF1	CMPO:0000156
7391	USF1	CMPO:0000202
7391	USF1	CMPO:0000157
7391	USF1	CMPO:0000213
7391	USF1	CMPO:0000348
7398	USP1	CMPO:0000236
7398	USP1	CMPO:0000157
7398	USP1	CMPO:0000319
7398	USP1	CMPO:0000202
7398	USP1	CMPO:0000213
7398	USP1	CMPO:0000318
7398	USP1	CMPO:0000237
7399	USH2A	CMPO:0000345
7401	CLRN1	CMPO:0000182
7405	UVRAG	CMPO:0000182
7409	VAV1	CMPO:0000318
7410	VAV2	CMPO:0000241
7414	VCL	CMPO:0000346
7414	VCL	CMPO:0000237
7415	VCP	CMPO:0000362
7415	VCP	CMPO:0000182
7415	VCP	CMPO:0000318
7416	VDAC1	CMPO:0000345
7416	VDAC1	CMPO:0000213
7417	VDAC2	CMPO:0000346
7419	VDAC3	CMPO:0000345
7421	VDR	CMPO:0000318
7424	VEGFC	CMPO:0000246
7424	VEGFC	CMPO:0000030
7428	VHL	CMPO:0000182
7430	EZR	CMPO:0000348
7431	VIM	CMPO:0000182
7433	VIPR1	CMPO:0000319
7433	VIPR1	CMPO:0000182
7433	VIPR1	CMPO:0000318
7433	VIPR1	CMPO:0000237
7434	VIPR2	CMPO:0000305
7434	VIPR2	CMPO:0000182
7443	VRK1	CMPO:0000326
7443	VRK1	CMPO:0000157
7443	VRK1	CMPO:0000213
7444	VRK2	CMPO:0000213
7444	VRK2	CMPO:0000326
7444	VRK2	CMPO:0000157
745	MYRF	CMPO:0000030
7456	WIPF1	CMPO:0000318
7465	WEE1	CMPO:0000326
7465	WEE1	CMPO:0000202
7465	WEE1	CMPO:0000213
7465	WEE1	CMPO:0000156
7465	WEE1	CMPO:0000157
7472	WNT2	CMPO:0000202
7472	WNT2	CMPO:0000348
7472	WNT2	CMPO:0000307
7472	WNT2	CMPO:0000157
7472	WNT2	CMPO:0000326
7472	WNT2	CMPO:0000030
7473	WNT3	CMPO:0000030
7473	WNT3	CMPO:0000318
7475	WNT6	CMPO:0000236
7475	WNT6	CMPO:0000030
7477	WNT7B	CMPO:0000182
7480	WNT10B	CMPO:0000182
7480	WNT10B	CMPO:0000318
7483	WNT9A	CMPO:0000318
7486	WRN	CMPO:0000083
7494	XBP1	CMPO:0000318
7508	XPC	CMPO:0000318
7514	XPO1	CMPO:0000318
7516	XRCC2	CMPO:0000318
7518	XRCC4	CMPO:0000182
7518	XRCC4	CMPO:0000318
753	LDLRAD4	CMPO:0000213
7534	YWHAZ	CMPO:0000052
7534	YWHAZ	CMPO:0000305
7538	ZFP36	CMPO:0000318
7538	ZFP36	CMPO:0000319
7542	ZFPL1	CMPO:0000319
7542	ZFPL1	CMPO:0000318
7546	ZIC2	CMPO:0000319
7546	ZIC2	CMPO:0000318
7547	ZIC3	CMPO:0000118
7547	ZIC3	CMPO:0000030
755	C21orf2	CMPO:0000318
7551	ZNF3	CMPO:0000236
7554	ZNF8	CMPO:0000030
7554	ZNF8	CMPO:0000202
7554	ZNF8	CMPO:0000345
7554	ZNF8	CMPO:0000346
7559	ZNF12	CMPO:0000318
7570	ZNF22	CMPO:0000318
7570	ZNF22	CMPO:0000105
7570	ZNF22	CMPO:0000083
7584	ZNF35	CMPO:0000307
7584	ZNF35	CMPO:0000348
7584	ZNF35	CMPO:0000202
7593	MZF1	CMPO:0000348
7593	MZF1	CMPO:0000202
7593	MZF1	CMPO:0000213
7593	MZF1	CMPO:0000157
7597	ZBTB25	CMPO:0000318
7597	ZBTB25	CMPO:0000236
7597	ZBTB25	CMPO:0000319
7633	ZNF79	CMPO:0000140
7639	ZNF85	CMPO:0000348
7639	ZNF85	CMPO:0000318
7639	ZNF85	CMPO:0000213
7639	ZNF85	CMPO:0000157
7639	ZNF85	CMPO:0000326
7639	ZNF85	CMPO:0000319
7639	ZNF85	CMPO:0000140
7643	ZNF90	CMPO:0000030
7690	ZNF131	CMPO:0000319
7691	ZNF132	CMPO:0000346
7691	ZNF132	CMPO:0000318
7692	ZNF133	CMPO:0000319
7693	ZNF134	CMPO:0000318
7700	ZNF141	CMPO:0000318
7709	ZBTB17	CMPO:0000318
7711	ZNF155	CMPO:0000348
7711	ZNF155	CMPO:0000157
7711	ZNF155	CMPO:0000326
7712	ZNF157	CMPO:0000182
7712	ZNF157	CMPO:0000345
7712	ZNF157	CMPO:0000318
7716	VEZF1	CMPO:0000030
7716	VEZF1	CMPO:0000140
7718	ZNF165	CMPO:0000030
7718	ZNF165	CMPO:0000157
7726	TRIM26	CMPO:0000318
7741	ZSCAN26	CMPO:0000348
7741	ZSCAN26	CMPO:0000157
7741	ZSCAN26	CMPO:0000202
7741	ZSCAN26	CMPO:0000326
7743	ZNF189	CMPO:0000326
7743	ZNF189	CMPO:0000157
7743	ZNF189	CMPO:0000213
7755	ZNF205	CMPO:0000348
7755	ZNF205	CMPO:0000319
7755	ZNF205	CMPO:0000318
7755	ZNF205	CMPO:0000307
7755	ZNF205	CMPO:0000030
7755	ZNF205	CMPO:0000202
7756	ZNF207	CMPO:0000182
7756	ZNF207	CMPO:0000077
7756	ZNF207	CMPO:0000319
7776	ZNF236	CMPO:0000318
7779	SLC30A1	CMPO:0000237
7779	SLC30A1	CMPO:0000345
7780	SLC30A2	CMPO:0000157
7780	SLC30A2	CMPO:0000213
7780	SLC30A2	CMPO:0000202
7781	SLC30A3	CMPO:0000213
7782	SLC30A4	CMPO:0000345
7786	MAP3K12	CMPO:0000319
779	CACNA1S	CMPO:0000346
7803	PTP4A1	CMPO:0000030
7804	LRP8	CMPO:0000182
7812	CSDE1	CMPO:0000318
7827	NPHS2	CMPO:0000345
783	CACNB2	CMPO:0000236
783	CACNB2	CMPO:0000241
7837	PXDN	CMPO:0000318
7841	MOGS	CMPO:0000213
7841	MOGS	CMPO:0000345
7841	MOGS	CMPO:0000326
7841	MOGS	CMPO:0000157
7852	NA	CMPO:0000182
7855	FZD5	CMPO:0000318
7867	MAPKAPK3	CMPO:0000030
7879	RAB7A	CMPO:0000318
7884	SLBP	CMPO:0000319
79003	MIS12	CMPO:0000241
79017	GGCT	CMPO:0000182
79019	CENPM	CMPO:0000319
79026	AHNAK	CMPO:0000318
79041	TMEM38A	CMPO:0000105
79065	ATG9A	CMPO:0000182
79065	ATG9A	CMPO:0000140
79071	ELOVL6	CMPO:0000345
79072	FASTKD3	CMPO:0000319
79075	DSCC1	CMPO:0000318
79084	WDR77	CMPO:0000182
79087	ALG12	CMPO:0000318
79094	CHAC1	CMPO:0000182
79094	CHAC1	CMPO:0000345
79094	CHAC1	CMPO:0000128
79109	MAPKAP1	CMPO:0000319
79109	MAPKAP1	CMPO:0000346
79133	NDUFAF5	CMPO:0000318
79139	DERL1	CMPO:0000182
79172	CENPO	CMPO:0000319
79172	CENPO	CMPO:0000348
79172	CENPO	CMPO:0000182
79172	CENPO	CMPO:0000202
79172	CENPO	CMPO:0000157
79176	FBXL15	CMPO:0000182
79178	THTPA	CMPO:0000318
79228	THOC6	CMPO:0000182
7923	HSD17B8	CMPO:0000236
7932	OR2H2	CMPO:0000182
7932	OR2H2	CMPO:0000340
79339	OR51B4	CMPO:0000182
79364	ZXDC	CMPO:0000241
79366	HMGN5	CMPO:0000213
79441	HAUS3	CMPO:0000326
79441	HAUS3	CMPO:0000157
79441	HAUS3	CMPO:0000182
79441	HAUS3	CMPO:0000156
79441	HAUS3	CMPO:0000348
79441	HAUS3	CMPO:0000202
79441	HAUS3	CMPO:0000307
79444	BIRC7	CMPO:0000083
79444	BIRC7	CMPO:0000182
79576	NKAP	CMPO:0000182
79576	NKAP	CMPO:0000213
79576	NKAP	CMPO:0000157
79577	CDC73	CMPO:0000182
79594	MUL1	CMPO:0000128
79602	ADIPOR2	CMPO:0000318
79618	HMBOX1	CMPO:0000319
79618	HMBOX1	CMPO:0000318
79622	SNRNP25	CMPO:0000182
79658	ARHGAP10	CMPO:0000318
79659	DYNC2H1	CMPO:0000237
79659	DYNC2H1	CMPO:0000236
79661	NEIL1	CMPO:0000319
79682	CENPU	CMPO:0000319
797	CALCB	CMPO:0000083
797	CALCB	CMPO:0000236
797	CALCB	CMPO:0000030
79707	NOL9	CMPO:0000182
79717	PPCS	CMPO:0000182
79720	VPS37B	CMPO:0000236
79720	VPS37B	CMPO:0000319
79728	PALB2	CMPO:0000202
79728	PALB2	CMPO:0000182
79728	PALB2	CMPO:0000030
79736	TEFM	CMPO:0000182
7975	MAFK	CMPO:0000319
79751	SLC25A22	CMPO:0000318
79753	SNIP1	CMPO:0000246
79805	VASH2	CMPO:0000077
79814	AGMAT	CMPO:0000213
79833	GEMIN6	CMPO:0000246
79833	GEMIN6	CMPO:0000213
79834	PEAK1	CMPO:0000318
79840	NHEJ1	CMPO:0000182
79852	EPHX3	CMPO:0000318
79858	NEK11	CMPO:0000318
79858	NEK11	CMPO:0000345
79858	NEK11	CMPO:0000236
79868	ALG13	CMPO:0000030
79869	CPSF7	CMPO:0000318
79872	CBLL1	CMPO:0000077
79876	UBA5	CMPO:0000345
79885	HDAC11	CMPO:0000236
79890	RIN3	CMPO:0000318
79892	MCMBP	CMPO:0000182
79902	NUP85	CMPO:0000182
7991	TUSC3	CMPO:0000318
7991	TUSC3	CMPO:0000319
7994	KAT6A	CMPO:0000328
79991	OBFC1	CMPO:0000071
79991	OBFC1	CMPO:0000157
8001	GLRA3	CMPO:0000318
80020	FOXRED2	CMPO:0000182
80024	SLC8B1	CMPO:0000318
80025	PANK2	CMPO:0000318
80025	PANK2	CMPO:0000319
80055	PGAP1	CMPO:0000182
80055	PGAP1	CMPO:0000140
80067	DCAF17	CMPO:0000318
8013	NA	CMPO:0000346
80145	THOC7	CMPO:0000182
80150	ASRGL1	CMPO:0000237
80150	ASRGL1	CMPO:0000236
80152	CENPT	CMPO:0000213
80152	CENPT	CMPO:0000307
80152	CENPT	CMPO:0000326
80152	CENPT	CMPO:0000202
80152	CENPT	CMPO:0000157
80152	CENPT	CMPO:0000182
80152	CENPT	CMPO:0000348
80153	EDC3	CMPO:0000318
80153	EDC3	CMPO:0000319
80153	EDC3	CMPO:0000077
80153	EDC3	CMPO:0000182
80169	CTC1	CMPO:0000140
80199	FUZ	CMPO:0000157
80199	FUZ	CMPO:0000030
80199	FUZ	CMPO:0000319
80204	FBXO11	CMPO:0000182
8021	NUP214	CMPO:0000157
8021	NUP214	CMPO:0000326
8021	NUP214	CMPO:0000140
8021	NUP214	CMPO:0000348
8021	NUP214	CMPO:0000213
80218	NAA50	CMPO:0000319
80235	PIGZ	CMPO:0000182
80279	CDK5RAP3	CMPO:0000345
8028	MLLT10	CMPO:0000182
8029	CUBN	CMPO:0000030
8031	NCOA4	CMPO:0000140
80314	EPC1	CMPO:0000346
80317	ZKSCAN3	CMPO:0000319
80318	GKAP1	CMPO:0000318
80321	CEP70	CMPO:0000318
80329	ULBP1	CMPO:0000318
80331	DNAJC5	CMPO:0000140
80331	DNAJC5	CMPO:0000345
80339	PNPLA3	CMPO:0000140
8034	SLC25A16	CMPO:0000345
8034	SLC25A16	CMPO:0000318
80351	TNKS2	CMPO:0000105
80351	TNKS2	CMPO:0000318
80351	TNKS2	CMPO:0000030
8038	ADAM12	CMPO:0000319
80381	CD276	CMPO:0000318
8061	FOSL1	CMPO:0000305
8061	FOSL1	CMPO:0000052
80704	SLC19A3	CMPO:0000140
80712	ESX1	CMPO:0000345
80714	PBX4	CMPO:0000346
80727	TTYH3	CMPO:0000213
80727	TTYH3	CMPO:0000157
80736	SLC44A4	CMPO:0000237
80736	SLC44A4	CMPO:0000319
80736	SLC44A4	CMPO:0000346
8074	FGF23	CMPO:0000318
80764	THAP7	CMPO:0000318
80764	THAP7	CMPO:0000319
80765	STARD5	CMPO:0000362
8078	NA	CMPO:0000319
80781	COL18A1	CMPO:0000318
80789	INTS5	CMPO:0000030
808	CALM3	CMPO:0000318
808	CALM3	CMPO:0000182
808	CALM3	CMPO:0000319
80833	APOL3	CMPO:0000030
80835	TAS1R1	CMPO:0000318
80835	TAS1R1	CMPO:0000182
80852	GRIP2	CMPO:0000182
80852	GRIP2	CMPO:0000071
80852	GRIP2	CMPO:0000077
80854	SETD7	CMPO:0000182
8089	YEATS4	CMPO:0000318
8089	YEATS4	CMPO:0000326
8089	YEATS4	CMPO:0000307
8089	YEATS4	CMPO:0000157
8092	ALX1	CMPO:0000346
8092	ALX1	CMPO:0000318
8099	CDK2AP1	CMPO:0000318
81	ACTN4	CMPO:0000318
8100	IFT88	CMPO:0000319
8100	IFT88	CMPO:0000318
81029	WNT5B	CMPO:0000362
81035	COLEC12	CMPO:0000241
811	CALR	CMPO:0000182
8120	AP3B2	CMPO:0000319
8128	ST8SIA2	CMPO:0000319
81285	OR51E2	CMPO:0000182
81285	OR51E2	CMPO:0000345
81491	NA	CMPO:0000318
815	CAMK2A	CMPO:0000318
81502	HM13	CMPO:0000237
81502	HM13	CMPO:0000318
81502	HM13	CMPO:0000236
8153	RND2	CMPO:0000182
81552	VOPP1	CMPO:0000319
81565	NDEL1	CMPO:0000202
81565	NDEL1	CMPO:0000348
81565	NDEL1	CMPO:0000157
81570	CLPB	CMPO:0000348
81570	CLPB	CMPO:0000319
81570	CLPB	CMPO:0000318
81570	CLPB	CMPO:0000157
81570	CLPB	CMPO:0000307
816	CAMK2B	CMPO:0000318
81605	URM1	CMPO:0000140
81607	NECTIN4	CMPO:0000213
81620	CDT1	CMPO:0000348
81620	CDT1	CMPO:0000030
81620	CDT1	CMPO:0000307
81620	CDT1	CMPO:0000157
81620	CDT1	CMPO:0000326
81620	CDT1	CMPO:0000213
81629	TSSK3	CMPO:0000140
81629	TSSK3	CMPO:0000030
81629	TSSK3	CMPO:0000157
81629	TSSK3	CMPO:0000182
81629	TSSK3	CMPO:0000348
81629	TSSK3	CMPO:0000202
81704	DOCK8	CMPO:0000030
81704	DOCK8	CMPO:0000318
8174	MADCAM1	CMPO:0000318
8175	SF3A2	CMPO:0000318
8178	ELL	CMPO:0000236
8178	ELL	CMPO:0000237
818	CAMK2G	CMPO:0000318
81832	NETO1	CMPO:0000140
81832	NETO1	CMPO:0000346
81844	TRIM56	CMPO:0000362
81858	SHARPIN	CMPO:0000182
81858	SHARPIN	CMPO:0000318
81890	QTRT1	CMPO:0000346
81890	QTRT1	CMPO:0000129
81929	SEH1L	CMPO:0000182
81930	KIF18A	CMPO:0000307
81930	KIF18A	CMPO:0000348
81930	KIF18A	CMPO:0000326
81930	KIF18A	CMPO:0000362
81930	KIF18A	CMPO:0000318
81930	KIF18A	CMPO:0000157
8200	GDF5	CMPO:0000105
8200	GDF5	CMPO:0000318
8204	NRIP1	CMPO:0000319
821	CANX	CMPO:0000182
822	CAPG	CMPO:0000348
822	CAPG	CMPO:0000326
822	CAPG	CMPO:0000157
822	CAPG	CMPO:0000202
822	CAPG	CMPO:0000030
822	CAPG	CMPO:0000307
823	CAPN1	CMPO:0000182
8237	USP11	CMPO:0000030
8242	KDM5C	CMPO:0000202
8242	KDM5C	CMPO:0000156
8242	KDM5C	CMPO:0000157
8242	KDM5C	CMPO:0000348
8243	SMC1A	CMPO:0000348
8243	SMC1A	CMPO:0000328
8243	SMC1A	CMPO:0000202
8243	SMC1A	CMPO:0000157
8260	NAA10	CMPO:0000318
8260	NAA10	CMPO:0000328
8260	NAA10	CMPO:0000329
8277	TKTL1	CMPO:0000319
8277	TKTL1	CMPO:0000318
8287	USP9Y	CMPO:0000361
8289	ARID1A	CMPO:0000319
8290	HIST3H3	CMPO:0000030
8301	PICALM	CMPO:0000319
8301	PICALM	CMPO:0000318
8309	ACOX2	CMPO:0000318
8309	ACOX2	CMPO:0000319
831	CAST	CMPO:0000318
8310	ACOX3	CMPO:0000345
8318	CDC45	CMPO:0000182
8318	CDC45	CMPO:0000318
832	CAPZB	CMPO:0000345
832	CAPZB	CMPO:0000118
8325	FZD8	CMPO:0000326
8325	FZD8	CMPO:0000156
8325	FZD8	CMPO:0000213
8325	FZD8	CMPO:0000202
8325	FZD8	CMPO:0000140
8325	FZD8	CMPO:0000307
8325	FZD8	CMPO:0000030
8325	FZD8	CMPO:0000348
8325	FZD8	CMPO:0000157
8326	FZD9	CMPO:0000362
8326	FZD9	CMPO:0000326
8326	FZD9	CMPO:0000156
8326	FZD9	CMPO:0000157
8326	FZD9	CMPO:0000202
8326	FZD9	CMPO:0000348
8326	FZD9	CMPO:0000182
8326	FZD9	CMPO:0000030
8326	FZD9	CMPO:0000307
8331	HIST1H2AJ	CMPO:0000213
8334	HIST1H2AC	CMPO:0000319
8335	HIST1H2AB	CMPO:0000182
8338	HIST2H2AC	CMPO:0000345
834	CASP1	CMPO:0000077
834	CASP1	CMPO:0000071
